text,label
Get 50% discount on your next order at Uber. Limited time: https://verify-account.net,1
"Hi Sneha, are we still meeting at 10 AM in Delhi?",0
"Hi John, are we still meeting at 5 PM in Dhaka?",0
সুৰক্ষা সতৰ্কতা: অস্বাভাৱিক কাৰ্যকলাপ। তৎক্ষণাৎ পৰীক্ষা কৰক,1
एसबीआई अलर्ट: KYC अपडेट जरूरी। 24 घंटे में करें,1
"Security Alert: Unusual login detected on your Spotify account. If this wasn't you, verify: https://verify-account.net",1
"बधाई हो! आपने Axis Bank से 50,000 $ जीते हैं। यहाँ दावा करें: https://verify-account.net",1
"مبارک ہو! آپ نے Swiggy سے 10,000 Rs جیتے ہیں۔ یہاں کلیم کریں: http://bit.ly/secure-auth",1
آپ کا Amazon پارسل #12345 رکا ہوا ہے۔ ادائیگی کریں: https://verify-account.net,1
I'll be reaching Kolkata by tomorrow. See you then.,0
سیکیورٹی الرٹ: آپ کے Google اکاؤنٹ پر غیر معمولی سرگرمی۔ تصدیق کریں: http://claim-reward.com,1
பாதுகாப்பு எச்சரிக்கை: அசாதாரண செயல்பாடு. உடனே சரிபார்க்கவும்,1
URGENT: Your Bank of America account will be blocked in 2 hours. Update KYC now: https://update-kyc.in,1
I'll be reaching Kolkata by noon. See you then.,0
"مبارک ہو! آپ نے Microsoft سے 10,000 BDT جیتے ہیں۔ یہاں کلیم کریں: http://bit.ly/secure-auth",1
"नमस्ते Fatima, क्या हम tomorrow बजे Kolkata में मिल रहे हैं?",0
ഫോൺപേ: നിങ്ങൾക്ക് 10000 രൂപ ക്യാഷ്ബാക്ക്. ലിങ്ക് ക്ലിക്ക് ചെയ്യുക,1
فوری: آپ کا BoB اکاؤنٹ 2 hours میں بند کر دیا جائے گا۔ ابھی KYC اپ ڈیٹ کریں: https://verify-account.net,1
আপনার DHL পার্সেল AWB8872 আটকে আছে। পেমেন্ট করুন: https://verify-account.net,1
আপনার DHL পার্সেল TRX-001 আটকে আছে। পেমেন্ট করুন: https://verify-account.net,1
Zomato: Claim your 500 rupees cashback now,1
"مبارک ہو! آپ نے SBI سے 1,00,000 Rs جیتے ہیں۔ یہاں کلیم کریں: https://update-kyc.in",1
"Hi Arjun, are we still meeting at Monday in Mumbai?",0
सुरक्षा चेतावनी: आपके Spotify खाते में संदिग्ध गतिविधि। सत्यापित करें: http://claim-reward.com,1
"Hi Arjun, are we still meeting at tomorrow in Dhaka?",0
"बधाई हो! आपने BoB से 1,00,000 Rs जीते हैं। यहाँ दावा करें: https://update-kyc.in",1
Your PayPal account has been suspended. Please click https://verify-account.net to verify.,1
فوری: آپ کا PayPal اکاؤنٹ immediately میں بند کر دیا جائے گا۔ ابھی KYC اپ ڈیٹ کریں: https://verify-account.net,1
"Dear Customer, your Bank of America credit card has been charged 50,000. If not done by you, report: http://bit.ly/secure-auth",1
URGENT: Your SBI account will be blocked in 24 hours. Update KYC now: http://bit.ly/secure-auth,1
એચડીએફસી બેંક: તમારું ખાતું લોક થશે. વેરિફાઈ કરો,1
Package delivered at your doorstep,0
"बधाई हो! आपने Google से 10,000 Rs जीते हैं। यहाँ दावा करें: http://claim-reward.com",1
"नमस्ते Sarah, क्या हम Monday बजे Karachi में मिल रहे हैं?",0
"Hi Rahul, are we still meeting at Monday in Mumbai?",0
अनुस्मारक: Microsoft पर आपका अपॉइंटमेंट 5 PM बजे है।,0
પેટીએમ: તમારા એકાઉન્ટમાં શંકાસ્પદ પ્રવૃત્તિ। તપાસો,1
আপনার PNB অ্যাকাউন্ট স্থগিত করা হয়েছে। যাচাই করতে http://bit.ly/secure-auth এ ক্লিক করুন।,1
জরুরী: আপনার PayPal অ্যাকাউন্ট 2 hours এর মধ্যে বন্ধ হয়ে যাবে। এখনই KYC আপডেট করুন: http://bit.ly/secure-auth,1
ଆପଣଙ୍କ ଖାତା ସ୍ଥଗିତ ହୋଇଛି। ଏଠାରେ କ୍ଲିକ୍ କରନ୍ତୁ,1
"Congratulations! You have won 5,000 Rs from Apple. Claim here: https://verify-account.net",1
"Dear Customer, your HDFC credit card has been charged 1,00,000. If not done by you, report: http://claim-reward.com",1
ગઈકાલે મદદ બદલ આભાર,0
ਆਈਸੀਆਈਸੀਆਈ: ਕਾਰਡ ਬਲਾਕ ਹੋ ਜਾਵੇਗਾ। ਰੀ-ਐਕਟੀਵੇਟ ਕਰੋ,1
आपका Amazon पार्सल #98765 रुका हुआ है। भुगतान करें: http://claim-reward.com,1
"Dear Customer, your Chase credit card has been charged 5,000. If not done by you, report: http://bit.ly/secure-auth",1
Your Apple password was changed. Reset now if unauthorized: http://bit.ly/secure-auth,1
"অভিনন্দন! আপনি BoB থেকে 10,000 INR জিতেছেন। এখানে দাবি করুন: https://verify-account.net",1
I'll be reaching Bangalore by noon. See you then.,0
எஸ்பிஐ எச்சரிக்கை: KYC புதுப்பிப்பு அவசரம். 24 மணி நேரத்தில் செய்யவும்,1
Get 20% discount on your next order at Google. Limited time: http://bit.ly/secure-auth,1
Reminder: Your appointment at Uber is scheduled for Monday.,0
"Congratulations! You have won 50,000 Rs from BoB. Claim here: http://claim-reward.com",1
آپ کا UPS پارسل #98765 رکا ہوا ہے۔ ادائیگی کریں: http://bit.ly/secure-auth,1
अति आवश्यक: आपका Bank of America खाता 2 hours में बंद हो जाएगा। अभी KYC अपडेट करें: https://update-kyc.in,1
فوری: آپ کا Bank of America اکاؤنٹ today میں بند کر دیا جائے گا۔ ابھی KYC اپ ڈیٹ کریں: https://update-kyc.in,1
माँ ने फोन किया था,0
உங்கள் மின் கட்டணம் நிலுவை. உடனே செலுத்தவும்,1
I'll be reaching Dhaka by tomorrow. See you then.,0
Your HDFC account has been suspended. Please click http://bit.ly/secure-auth to verify.,1
URGENT: Your Chase account will be blocked in 24 hours. Update KYC now: https://verify-account.net,1
آپ کا UPS پارسل AWB8872 رکا ہوا ہے۔ ادائیگی کریں: http://bit.ly/secure-auth,1
"مبارک ہو! آپ نے Bank of America سے 5,000 BDT جیتے ہیں۔ یہاں کلیم کریں: http://claim-reward.com",1
"नमस्ते Arjun, क्या हम Monday बजे Bangalore में मिल रहे हैं?",0
आपका Amazon पार्सल TRX-001 रुका हुआ है। भुगतान करें: http://claim-reward.com,1
आपका Bank of America खाता निलंबित कर दिया गया है। सत्यापित करने के लिए https://verify-account.net पर क्लिक करें।,1
سیکیورٹی انتباہ: غیر معمولی سرگرمی۔ فوری طور پر تصدیق کریں,1
জরুরী: আপনার ICICI অ্যাকাউন্ট today এর মধ্যে বন্ধ হয়ে যাবে। এখনই KYC আপডেট করুন: https://verify-account.net,1
Amazon: Your order #12345 shipped successfully,0
"অভিনন্দন! আপনি Netflix থেকে 5,000 $ জিতেছেন। এখানে দাবি করুন: http://claim-reward.com",1
హాస్పిటల్‌కు వెళ్లాలి,0
এসবিআই সতর্কতা: KYC আপডেট জরুরি। 24 ঘণ্টার মধ্যে করুন,1
امتحان کا نتیجہ کل,0
"অভিনন্দন! আপনি Microsoft থেকে 1,00,000 INR জিতেছেন। এখানে দাবি করুন: https://verify-account.net",1
"অভিনন্দন! আপনি Bank of America থেকে 10,000 $ জিতেছেন। এখানে দাবি করুন: https://update-kyc.in",1
"Tax Refund: You are eligible for a refund of 10,000. Fill form: https://update-kyc.in",1
Congratulations! You won $10000. Claim now,1
Your Microsoft password was changed. Reset now if unauthorized: https://verify-account.net,1
"बधाई हो! आपने Netflix से 1,00,000 Rs जीते हैं। यहाँ दावा करें: http://bit.ly/secure-auth",1
Your HDFC account has been suspended. Please click https://verify-account.net to verify.,1
Your Bank of America account has been suspended. Please click http://bit.ly/secure-auth to verify.,1
କାର ସର୍ଭିସ କାଲି ସକାଳ 10ଟାରେ,0
"Hey Arjun, happy birthday! Hope you have a great day.",0
"Dear Customer, your Chase credit card has been charged 50,000. If not done by you, report: https://verify-account.net",1
"Tax Refund: You are eligible for a refund of 10,000. Fill form: http://bit.ly/secure-auth",1
"Your FedEx package #98765 is pending. Pay 1,00,000 to release: https://verify-account.net",1
Team meeting at 4 PM today via Zoom,0
ನಿಮ್ಮ ಬ್ಯಾಂಕ್ ಖಾತೆಯನ್ನು ಮುಚ್ಚಲಾಗುವುದು. ತಕ್ಷಣ ಕ್ಲಿಕ್ ಮಾಡಿ,1
"Dear Customer, your Chase credit card has been charged 50,000. If not done by you, report: http://bit.ly/secure-auth",1
"Security Alert: Unusual login detected on your Microsoft account. If this wasn't you, verify: http://bit.ly/secure-auth",1
నిన్న సహాయానికి ధన్యవాదాలు,0
আপনার DHL পার্সেল #12345 আটকে আছে। পেমেন্ট করুন: http://bit.ly/secure-auth,1
"Dear Customer, your BoB credit card has been charged 10,000. If not done by you, report: https://update-kyc.in",1
فوری: آپ کا Axis Bank اکاؤنٹ 1 hour میں بند کر دیا جائے گا۔ ابھی KYC اپ ڈیٹ کریں: http://claim-reward.com,1
গাড়ীৰ সেৱা কাইলৈ পুৱা 10 বজাত,0
"Hi Mohammad, are we still meeting at Monday in Dhaka?",0
آپ کا DHL پارسل #12345 رکا ہوا ہے۔ ادائیگی کریں: http://bit.ly/secure-auth,1
Your Uber password was changed. Reset now if unauthorized: http://claim-reward.com,1
Reminder: Your appointment at Netflix is scheduled for 10 AM.,0
ଏସବିଆଇ ସତର୍କତା: KYC ଅପଡେଟ୍ ଆବଶ୍ୟକ। 24 ଘଣ୍ଟା ମଧ୍ୟରେ କରନ୍ତୁ,1
"Hi Arjun, are we still meeting at Monday in Bangalore?",0
"مبارک ہو! آپ نے ICICI سے 1,00,000 Rs جیتے ہیں۔ یہاں کلیم کریں: http://claim-reward.com",1
अति आवश्यक: आपका SBI खाता 1 hour में बंद हो जाएगा। अभी KYC अपडेट करें: https://update-kyc.in,1
آپ کا Bank of America اکاؤنٹ معطل کر دیا گیا ہے۔ تصدیق کے لیے http://bit.ly/secure-auth پر کلک کریں۔,1
અભિનંદન! તમે 50000 રૂપિયા જીત્યા છે. હમણાં જ દાવો કરો,1
"Congratulations! You have won 5,000 Rs from Chase. Claim here: https://verify-account.net",1
"नमस्ते John, क्या हम 5 PM बजे Dhaka में मिल रहे हैं?",0
জরুরী: আপনার HDFC অ্যাকাউন্ট 24 hours এর মধ্যে বন্ধ হয়ে যাবে। এখনই KYC আপডেট করুন: https://verify-account.net,1
आपका Axis Bank खाता निलंबित कर दिया गया है। सत्यापित करने के लिए https://verify-account.net पर क्लिक करें।,1
ಆ ಫೈಲ್‌ಗಳನ್ನು ಕಳುಹಿಸಬಲ್ಲಿರಾ?,0
বাছ টিকট বুক কৰিছো,0
सुरक्षा चेतावनी: आपके Netflix खाते में संदिग्ध गतिविधि। सत्यापित करें: https://update-kyc.in,1
ଆଜି ରାତିରେ ରେଷ୍ଟୁରାଣ୍ଟରେ ସାକ୍ଷାତ ହେବା,0
ડોક્ટરને મળવા જવું છે,0
URGENT: Your PayPal account will be blocked in today. Update KYC now: https://update-kyc.in,1
URGENT: Your PayPal account will be blocked in 1 hour. Update KYC now: http://bit.ly/secure-auth,1
Reminder: Your appointment at Apple is scheduled for 10 AM.,0
"नमस्ते John, क्या हम tomorrow बजे Delhi में मिल रहे हैं?",0
فوری: آپ کا PNB اکاؤنٹ today میں بند کر دیا جائے گا۔ ابھی KYC اپ ڈیٹ کریں: https://verify-account.net,1
I'll be reaching Kolkata by Monday. See you then.,0
"مبارک ہو! آپ نے Spotify سے 50,000 Rs جیتے ہیں۔ یہاں کلیم کریں: http://bit.ly/secure-auth",1
பேருந்து டிக்கெட் முன்பதிவு செய்துவிட்டேன்,0
Final Warning: Your Zomato subscription will expire. Update payment details: http://bit.ly/secure-auth,1
ପେଟିଏମ: ଆପଣଙ୍କ ୱାଲେଟରେ 500 ଟଙ୍କା ବୋନସ। କ୍ଲେମ କରନ୍ତୁ,1
"नमस्ते Priya, क्या हम noon बजे Bangalore में मिल रहे हैं?",0
കാർ സർവീസ് നാളെ രാവിലെ 10 മണിക്ക്,0
Reminder: Your appointment at Swiggy is scheduled for 5 PM.,0
Reminder: Your appointment at Google is scheduled for 5 PM.,0
Final Warning: Your Microsoft subscription will expire. Update payment details: http://bit.ly/secure-auth,1
"Dear Customer, your SBI credit card has been charged 5,000. If not done by you, report: http://bit.ly/secure-auth",1
ఫ్లిప్‌కార్ట్: మీకు 50% డిస్కౌంట్ కూపన్ లభించింది. ఇప్పుడే ఉపయోగించండి,1
"नमस्ते Anjali, क्या हम tomorrow बजे Dhaka में मिल रहे हैं?",0
آپ کا SBI اکاؤنٹ معطل کر دیا گیا ہے۔ تصدیق کے لیے https://update-kyc.in پر کلک کریں۔,1
"مبارک ہو! آپ نے SBI سے 5,000 $ جیتے ہیں۔ یہاں کلیم کریں: https://update-kyc.in",1
अति आवश्यक: आपका BoB खाता immediately में बंद हो जाएगा। अभी KYC अपडेट करें: http://claim-reward.com,1
"नमस्ते Sneha, क्या हम 10 AM बजे Bangalore में मिल रहे हैं?",0
আপনার BlueDart পার্সেল TRX-001 আটকে আছে। পেমেন্ট করুন: http://bit.ly/secure-auth,1
अति आवश्यक: आपका BoB खाता 1 hour में बंद हो जाएगा। अभी KYC अपडेट करें: https://update-kyc.in,1
आपका DHL पार्सल AWB8872 रुका हुआ है। भुगतान करें: https://verify-account.net,1
কাইলৈ বন্ধ,0
আপনার প্যাকেজ আটকে আছে। পেমেন্ট বিবরণ আপডেট করুন,1
अति आवश्यक: आपका PNB खाता 24 hours में बंद हो जाएगा। अभी KYC अपडेट करें: http://bit.ly/secure-auth,1
आपका PNB खाता निलंबित कर दिया गया है। सत्यापित करने के लिए http://bit.ly/secure-auth पर क्लिक करें।,1
"Hi Fatima, are we still meeting at 5 PM in Kolkata?",0
"बधाई हो! आपने ICICI से 10,000 INR जीते हैं। यहाँ दावा करें: https://update-kyc.in",1
Get 20% discount on your next order at Microsoft. Limited time: http://bit.ly/secure-auth,1
"Dear Customer, your Axis Bank credit card has been charged 5,000. If not done by you, report: http://bit.ly/secure-auth",1
Your Zomato password was changed. Reset now if unauthorized: https://verify-account.net,1
فوری: آپ کا BoB اکاؤنٹ 1 hour میں بند کر دیا جائے گا۔ ابھی KYC اپ ڈیٹ کریں: http://claim-reward.com,1
فوری: آپ کا Chase اکاؤنٹ 2 hours میں بند کر دیا جائے گا۔ ابھی KYC اپ ڈیٹ کریں: http://bit.ly/secure-auth,1
"অভিনন্দন! আপনি ICICI থেকে 50,000 INR জিতেছেন। এখানে দাবি করুন: http://claim-reward.com",1
கார் சர்வீஸ் நாளை காலை 10 மணிக்கு,0
"बधाई हो! आपने PayPal से 10,000 INR जीते हैं। यहाँ दावा करें: https://verify-account.net",1
આજે રાત્રે રેસ્ટોરન્ટમાં મળીશું,0
فوری: آپ کا HDFC اکاؤنٹ 1 hour میں بند کر دیا جائے گا۔ ابھی KYC اپ ڈیٹ کریں: http://bit.ly/secure-auth,1
URGENT: Your HDFC account will be blocked in 24 hours. Update KYC now: https://verify-account.net,1
"Hi Sneha, are we still meeting at tomorrow in Dhaka?",0
మీ ఎలక్షన్ కార్డ్ బ్లాక్ చేయబడుతుంది। ఇప్పుడే వెరిఫై చేయండి,1
سیکیورٹی الرٹ: آپ کے Spotify اکاؤنٹ پر غیر معمولی سرگرمی۔ تصدیق کریں: http://bit.ly/secure-auth,1
বিদ্যুৎ বিল 15 তারিখে দিতে হবে,0
"Congratulations! You have won 1,00,000 INR from BoB. Claim here: https://verify-account.net",1
"नमस्ते Arjun, क्या हम 10 AM बजे Delhi में मिल रहे हैं?",0
کل چھٹی ہے,0
"नमस्ते Mohammad, क्या हम 10 AM बजे New York में मिल रहे हैं?",0
પેટીએમ: તમારા વોલેટમાં 500 રૂપિયા બોનસ. ક્લેઈમ કરો,1
I'll be reaching Mumbai by 10 AM. See you then.,0
I'll be reaching Mumbai by 5 PM. See you then.,0
فوری: آپ کا HDFC اکاؤنٹ immediately میں بند کر دیا جائے گا۔ ابھی KYC اپ ڈیٹ کریں: http://bit.ly/secure-auth,1
"नमस्ते Fatima, क्या हम Monday बजे Dhaka में मिल रहे हैं?",0
सुरक्षा चेतावनी: आपके Google खाते में संदिग्ध गतिविधि। सत्यापित करें: http://claim-reward.com,1
Reminder: Your appointment at Zomato is scheduled for tomorrow.,0
"Security Alert: Unusual login detected on your Netflix account. If this wasn't you, verify: http://claim-reward.com",1
ഐസിഐസിഐ: കാർഡ് ബ്ലോക്ക് ആകും. റീ-ആക്ടിവേറ്റ് ചെയ്യുക,1
કાર સર્વિસ આવતીકાલે સવારે 10 વાગ્યે,0
നിങ്ങളുടെ ബാങ്ക് അക്കൗണ്ട് അടയ്ക്കപ്പെടും. ഉടൻ ക്ലിക്ക് ചെയ്യുക,1
"बधाई हो! आपने HDFC से 10,000 $ जीते हैं। यहाँ दावा करें: https://verify-account.net",1
"नमस्ते John, क्या हम 10 AM बजे Dhaka में मिल रहे हैं?",0
"مبارک ہو! آپ نے Zomato سے 10,000 $ جیتے ہیں۔ یہاں کلیم کریں: https://verify-account.net",1
ଅଭିନନ୍ଦନ! ଆପଣ 50000 ଟଙ୍କା ଜିତିଛନ୍ତି। ବର୍ତ୍ତମାନ ଦାବି କରନ୍ତୁ,1
अनुस्मारक: Swiggy पर आपका अपॉइंटमेंट 10 AM बजे है।,0
"অভিনন্দন! আপনি ICICI থেকে 50,000 $ জিতেছেন। এখানে দাবি করুন: https://update-kyc.in",1
গুগল পে: আপোনাৰ একাউণ্টত সন্দেহজনক কাৰ্যকলাপ। পৰীক্ষা কৰক,1
Your Google password was changed. Reset now if unauthorized: https://update-kyc.in,1
अति आवश्यक: आपका PNB खाता immediately में बंद हो जाएगा। अभी KYC अपडेट करें: http://claim-reward.com,1
"অভিনন্দন! আপনি ICICI থেকে 5,000 INR জিতেছেন। এখানে দাবি করুন: https://update-kyc.in",1
ফ্লিপকার্ট: আপনাকে 50% ডিসকাউন্ট কুপন পেয়েছেন। এখনই ব্যবহার করুন,1
Get 90% discount on your next order at Google. Limited time: https://verify-account.net,1
آپ کا UPS پارسل #12345 رکا ہوا ہے۔ ادائیگی کریں: http://bit.ly/secure-auth,1
Final Warning: Your Spotify subscription will expire. Update payment details: http://claim-reward.com,1
তুমি কি আমাকে সেই ফাইলটা পাঠাতে পারো?,0
"অভিনন্দন! আপনি Zomato থেকে 10,000 $ জিতেছেন। এখানে দাবি করুন: https://verify-account.net",1
आपका PayPal खाता निलंबित कर दिया गया है। सत्यापित करने के लिए http://claim-reward.com पर क्लिक करें।,1
"অভিনন্দন! আপনি SBI থেকে 50,000 BDT জিতেছেন। এখানে দাবি করুন: https://update-kyc.in",1
എച്ച്‌ഡിഎഫ്‌സി ബാങ്ക്: നിങ്ങളുടെ അക്കൗണ്ട് ലോക്ക് ആകും. വെരിഫൈ ചെയ്യുക,1
అభినందనలు! మీరు 50000 రూపాయలు గెలుచుకున్నారు. ఇప్పుడే క్లెయిం చేయండి,1
ಆಸ್ಪತ್ರೆಗೆ ಹೋಗಬೇಕು,0
"नमस्ते Fatima, क्या हम 10 AM बजे Delhi में मिल रहे हैं?",0
"Hi Sarah, are we still meeting at 5 PM in Kolkata?",0
डॉक्टर का अपॉइंटमेंट शाम 5 बजे,0
अनुस्मारक: Swiggy पर आपका अपॉइंटमेंट 5 PM बजे है।,0
బస్ టికెట్ బుక్ చేసాను,0
আপনার SBI অ্যাকাউন্ট স্থগিত করা হয়েছে। যাচাই করতে http://claim-reward.com এ ক্লিক করুন।,1
I'll be reaching New York by noon. See you then.,0
ಭದ್ರತಾ ಎಚ್ಚರಿಕೆ: ಅಸಾಮಾನ್ಯ ಚಟುವಟಿಕೆ. ತಕ್ಷಣ ಪರಿಶೀಲಿಸಿ,1
Your OTP is 123456. Do not share with anyone,0
अति आवश्यक: आपका Axis Bank खाता 1 hour में बंद हो जाएगा। अभी KYC अपडेट करें: https://update-kyc.in,1
URGENT: Your PNB account will be blocked in 1 hour. Update KYC now: https://verify-account.net,1
আপনার DHL পার্সেল TRX-001 আটকে আছে। পেমেন্ট করুন: https://update-kyc.in,1
Reminder: Your appointment at Microsoft is scheduled for 5 PM.,0
आपका PayPal खाता निलंबित कर दिया गया है। सत्यापित करने के लिए https://verify-account.net पर क्लिक करें।,1
"नमस्ते John, क्या हम 10 AM बजे New York में मिल रहे हैं?",0
سیکیورٹی الرٹ: آپ کے Swiggy اکاؤنٹ پر غیر معمولی سرگرمی۔ تصدیق کریں: http://claim-reward.com,1
कल की मदद के लिए धन्यवाद,0
"Dear Customer, your ICICI credit card has been charged 10,000. If not done by you, report: https://verify-account.net",1
کل کی مدد کے لیے شکریہ,0
Reminder: Your appointment at Spotify is scheduled for 10 AM.,0
I'll be reaching Dhaka by Monday. See you then.,0
"नमस्ते Amit, क्या हम noon बजे Bangalore में मिल रहे हैं?",0
ಬಸ್ ಟಿಕೆಟ್ ಬುಕ್ ಮಾಡಿದ್ದೇನೆ,0
Reminder: Your appointment at Zomato is scheduled for 5 PM.,0
URGENT: Your Axis Bank account will be blocked in immediately. Update KYC now: http://bit.ly/secure-auth,1
নিরাপত্তা সতর্কতা: আপনার Apple অ্যাকাউন্টে অস্বাভাবিক কার্যকলাপ। যাচাই করুন: http://bit.ly/secure-auth,1
"नमस्ते Sneha, क्या हम 5 PM बजे Bangalore में मिल रहे हैं?",0
"Hi Fatima, are we still meeting at 10 AM in Bangalore?",0
Reminder: Your appointment at Uber is scheduled for 5 PM.,0
ਜਿਮ ਮੈਂਬਰਸ਼ਿਪ ਅਗਲੇ ਹਫ਼ਤੇ ਖਤਮ ਹੋ ਰਹੀ ਹੈ,0
আপনার UPS পার্সেল TRX-001 আটকে আছে। পেমেন্ট করুন: https://verify-account.net,1
"Hi Sarah, are we still meeting at tomorrow in Dhaka?",0
"Hi Arjun, are we still meeting at 10 AM in New York?",0
सुरक्षा चेतावनी: आपके Uber खाते में संदिग्ध गतिविधि। सत्यापित करें: https://verify-account.net,1
Your Uber password was changed. Reset now if unauthorized: https://verify-account.net,1
"Your DHL package TRX-001 is pending. Pay 10,000 to release: http://claim-reward.com",1
अति आवश्यक: आपका PNB खाता 1 hour में बंद हो जाएगा। अभी KYC अपडेट करें: https://update-kyc.in,1
"Congratulations! You have won 50,000 Rs from Netflix. Claim here: http://claim-reward.com",1
জরুরী: আপনার Bank of America অ্যাকাউন্ট 2 hours এর মধ্যে বন্ধ হয়ে যাবে। এখনই KYC আপডেট করুন: https://verify-account.net,1
ବସ ଟିକେଟ ବୁକ କରିଛି,0
জরুরী: আপনার Chase অ্যাকাউন্ট today এর মধ্যে বন্ধ হয়ে যাবে। এখনই KYC আপডেট করুন: https://update-kyc.in,1
Your ICICI account has been suspended. Please click https://verify-account.net to verify.,1
আপনার Delhivery পার্সেল AWB8872 আটকে আছে। পেমেন্ট করুন: https://verify-account.net,1
নিরাপত্তা সতর্কতা: আপনার Spotify অ্যাকাউন্টে অস্বাভাবিক কার্যকলাপ। যাচাই করুন: https://update-kyc.in,1
ਪਾਰਸਲ ਡਿਲੀਵਰ ਹੋ ਗਿਆ,0
"नमस्ते Fatima, क्या हम Monday बजे Mumbai में मिल रहे हैं?",0
Netflix: Payment failed. Update billing info to continue,1
"Hi Rahul, are we still meeting at 10 AM in New York?",0
"Congratulations! You have won 10,000 Rs from Bank of America. Claim here: https://verify-account.net",1
ଗତକାଲି ସାହାଯ୍ୟ ପାଇଁ ଧନ୍ୟବାଦ,0
तुमचा ड्रायव्हिंग लायसन्स कॅन्सल होईल। रिन्यू करा,1
আপনার BoB অ্যাকাউন্ট স্থগিত করা হয়েছে। যাচাই করতে https://verify-account.net এ ক্লিক করুন।,1
"Hi Mohammad, are we still meeting at 10 AM in London?",0
"Hi John, are we still meeting at tomorrow in Karachi?",0
Your Netflix password was changed. Reset now if unauthorized: http://bit.ly/secure-auth,1
अति आवश्यक: आपका PayPal खाता 2 hours में बंद हो जाएगा। अभी KYC अपडेट करें: https://update-kyc.in,1
"Hi Amit, are we still meeting at Monday in Karachi?",0
"অভিনন্দন! আপনি Swiggy থেকে 10,000 INR জিতেছেন। এখানে দাবি করুন: http://claim-reward.com",1
"नमस्ते Priya, क्या हम tomorrow बजे Kolkata में मिल रहे हैं?",0
ট্রেন টিকিট বুক করেছি,0
आपका Bank of America खाता निलंबित कर दिया गया है। सत्यापित करने के लिए http://claim-reward.com पर क्लिक करें।,1
"Hi Arjun, are we still meeting at noon in Delhi?",0
URGENT: Your Chase account will be blocked in today. Update KYC now: https://update-kyc.in,1
வாழ்த்துகள்! நீங்கள் 50000 ரூபாய் வென்றுள்ளீர்கள். உடனே கோருங்கள்,1
آپ کا Chase اکاؤنٹ معطل کر دیا گیا ہے۔ تصدیق کے لیے https://update-kyc.in پر کلک کریں۔,1
మీ వోటర్ ID కార్డ్ క్యాన్సిల్ అవుతుంది। వెరిఫై చేయండి,1
জিম মেম্বাৰশ্বিপ অহা সপ্তাহত শেষ হ'ব,0
Internet bill paid successfully. Next due: April 10,0
آج شام کہاں ملنا ہے؟,0
"অভিনন্দন! আপনি Netflix থেকে 50,000 $ জিতেছেন। এখানে দাবি করুন: https://update-kyc.in",1
જન્મદિવસની શુભેચ્છાઓ! સારો દિવસ હો,0
URGENT: Your BoB account will be blocked in 2 hours. Update KYC now: https://update-kyc.in,1
Get 50% discount on your next order at Spotify. Limited time: https://update-kyc.in,1
"مبارک ہو! آپ نے Axis Bank سے 10,000 Rs جیتے ہیں۔ یہاں کلیم کریں: http://bit.ly/secure-auth",1
গতকালের সাহায্যের জন্য ধন্যবাদ,0
জরুরী: আপনার Bank of America অ্যাকাউন্ট 2 hours এর মধ্যে বন্ধ হয়ে যাবে। এখনই KYC আপডেট করুন: https://update-kyc.in,1
"Your DHL package AWB8872 is pending. Pay 1,00,000 to release: https://update-kyc.in",1
आईने फोन केला होता,0
"Dear Customer, your ICICI credit card has been charged 5,000. If not done by you, report: http://bit.ly/secure-auth",1
জরুরী: আপনার BoB অ্যাকাউন্ট 24 hours এর মধ্যে বন্ধ হয়ে যাবে। এখনই KYC আপডেট করুন: https://verify-account.net,1
"नमस्ते Arjun, क्या हम noon बजे Kolkata में मिल रहे हैं?",0
ജിം മെമ്പർഷിപ്പ് അടുത്ത ആഴ്ച അവസാനിക്കുന്നു,0
I'll be reaching Bangalore by 5 PM. See you then.,0
सुरक्षा चेतावनी: आपके Apple खाते में संदिग्ध गतिविधि। सत्यापित करें: http://claim-reward.com,1
সেই ফাইলবোৰ পঠিয়াব পাৰিবনে?,0
আপনার Amazon পার্সেল AWB8872 আটকে আছে। পেমেন্ট করুন: http://claim-reward.com,1
ଏଚଡିଏଫସି ବ୍ୟାଙ୍କ: ଆପଣଙ୍କ ଖାତା ଲକ ହେବ। ଯାଞ୍ଚ କରନ୍ତୁ,1
कार सर्विस कल सुबह 10 बजे,0
آپ کا BoB اکاؤنٹ معطل کر دیا گیا ہے۔ تصدیق کے لیے https://verify-account.net پر کلک کریں۔,1
فوری: آپ کا Chase اکاؤنٹ 2 hours میں بند کر دیا جائے گا۔ ابھی KYC اپ ڈیٹ کریں: https://update-kyc.in,1
آپ کا Bank of America اکاؤنٹ معطل کر دیا گیا ہے۔ تصدیق کے لیے https://verify-account.net پر کلک کریں۔,1
ଆପଣଙ୍କ ଭୋଟର ଆଇଡି ନିଷ୍କ୍ରିୟ ହେବ। ବର୍ତ୍ତମାନ ଯାଞ୍ଚ କରନ୍ତୁ,1
జిమ్ మెంబర్‌షిప్ వచ్చే వారం ముగుస్తుంది,0
I'll be reaching Bangalore by tomorrow. See you then.,0
আপনার FedEx পার্সেল AWB8872 আটকে আছে। পেমেন্ট করুন: https://update-kyc.in,1
"Congratulations! You have won 1,00,000 INR from Apple. Claim here: https://verify-account.net",1
