text,label
জন্মদিনৰ শুভকামনা জনালোঁ! 8727,0
தயவுசெய்து கோப்பை அனுப்பவும். 6027,0
ఎగ్జామ్ రిజల్ట్ రేపు,0
আপনার Flipkart অ্যাকাউন্টে সন্দেহজনক লগইন। দেখুন: https://verify-secure.in,1
জন্মদিনৰ শুভকামনা জনালোঁ! 7127,0
మీ Amazon పార్శిల్ ఆగిపోయింది. చెల్లించండి: https://verify-secure.in 3214,1
আমি আজিয়েই লগ পাম নেকি? 1546,0
നിങ്ങളുടെ Delhivery പാഴ്സൽ തടഞ്ഞുവെച്ചിരിക്കുന്നു. പണമടയ്ക്കുക: http://bit.ly/update-now,1
आपका HDFC खाता ब्लॉक कर दिया गया है। यहाँ सत्यापित करें: https://short.url/pay-bill,1
ದಯವಿಟ್ಟು ಫೈಲ್ ಕಳುಹಿಸಿ. 8283,0
ಪರೀಕ್ಷೆ ಫಲಿತಾಂಶ ನಾಳೆ,0
உங்கள் BlueDart பார்சல் நிறுத்தி வைக்கப்பட்டுள்ளது. கட்டணம் செலுத்த: http://tinyurl.com/secure-login,1
আপনার Delhivery পার্সেল আটকে আছে। টাকা জমা দিন: https://short.url/pay-bill,1
আপোনাৰ Canara Bank একাউণ্টটো বন্ধ কৰা হৈছে। পৰীক্ষা কৰক: http://claim-prize.top,1
Hyderabad-তে কেমন আছো? 2487,0
আপোনাৰ HDFC একাউণ্টটো বন্ধ কৰা হৈছে। পৰীক্ষা কৰক: http://claim-prize.top,1
বাড়ি পৌঁছে গেছি। 7422,0
आपका FedEx पार्सल रुका हुआ है। शुल्क भरें: https://verify-secure.in,1
کیا ہم آج مل رہے ہیں؟ 2085,0
మనం సాయంత్రం కలుద్దామా? 5644,0
ਤੁਹਾਡਾ Delhivery ਪਾਰਸਲ ਰੁਕਿਆ ਹੋਇਆ ਹੈ। ਫੀਸ ਭਰੋ: http://claim-prize.top 8264,1
તમારા Hotstar ખાતામાં શંકાસ્પદ લોગિન. તપાસો: https://bank-kyc.net,1
தயவுசெய்து கோப்பை அனுப்பவும். 1608,0
ಹುಟ್ಟುಹಬ್ಬದ ಶುಭಾಶಯಗಳು! 5401,0
The meeting is rescheduled to tomorrow. 3994,0
Bangalore کا سفر کیسا رہا؟,0
ਕਿਰਪਾ ਕਰਕੇ ਫਾਈਲ ਭੇਜੋ। 2115,0
ଗତକାଲି ସାହାଯ୍ୟ ପାଇଁ ଧନ୍ୟବାଦ,0
Insurance policy renewal due. Pay now to continue coverage,1
సహాయం చేసినందుకు ధನ್ಯవాదాలు. 3833,0
آپ کے Spotify اکاؤنٹ میں مشکوک سرگرمی۔ چیک کریں: https://short.url/pay-bill,1
ଏଚଡିଏଫସି ବ୍ୟାଙ୍କ: ଆପଣଙ୍କ ଖାତା ଲକ ହେବ। ଯାଞ୍ଚ କରନ୍ତୁ,1
ଅଭିନ୍ଦନ! ଆପଣ 100000 INR ଜିତିଛନ୍ତି। ଏଠାରେ ପାଆନ୍ତୁ: https://bank-kyc.net,1
పుట్టినరోజు శుభాకాంక్షలు! 2656,0
आपका Amazon पार्सल रुका हुआ है। शुल्क भरें: https://verify-secure.in,1
તાકીદે: તમારું KYC અપડેટ કરો: http://bit.ly/update-now 1509,1
നമുക്ക് ഇന്ന് കാണാൻ പറ്റുമോ? 5573,0
জিম মেম্বারশিপ পরের সপ্তাহে শেষ হচ্ছে,0
मी घरी पोहोचलो. 1703,0
आपण आज भेटणार आहोत का? 1441,0
आपण आज भेटणार आहोत का? 4234,0
The meeting is rescheduled to Monday. 8159,0
શું આપણે આજે મળીશું? 5024,0
ପନିପରିବା କିଣି ଆଣିବାକୁ ହେବ,0
ನಿಮ್ಮ Ecom Express ಪಾರ್ಸೆಲ್ ಬಾಕಿಯಿದೆ. ಹಣ ಪಾವತಿಸಿ: https://verify-secure.in,1
ದಯವಿಟ್ಟು ಫೈಲ್ ಕಳುಹಿಸಿ. 3330,0
Delhi का मौसम कैसा है? 1693,0
Lucknow ଯାତ୍ରା କେମିତି ଥିଲା? 5301,0
مدد کے لیے شکریہ۔ 2535,0
ದಯವಿಟ್ಟು ಫೈಲ್ ಕಳುಹಿಸಿ. 3669,0
অভিনন্দন! আপনি 25000 ₹ জিতেছেন। এখানে পান: http://goo.gl/verify-account,1
तुमच्या Airtel खात्यात संशयास्पद हालचाल. तपासा: https://verify-secure.in,1
హాస్పిటల్‌కు వెళ్లాలి,0
জরুরী: আপনার KYC আপডেট করুন: https://bank-kyc.net 5091,1
Security alert: Unusual activity detected. Verify now,1
ਮੈਂ ਘਰ ਪਹੁੰਚ ਗਿਆ ਹਾਂ। 3761,0
আমি আজিয়েই লগ পাম নেকি? 9920,0
तुमचा Amazon पार्सल थांबला आहे. शुल्क भरा: https://verify-secure.in 1102,1
ജന്മദിനാശംസകൾ! 2158,0
Can you send the report by EOD? 2717,0
तुमचा Delhivery पार्सल थांबला आहे. शुल्क भरा: http://goo.gl/verify-account,1
URGENT: Your Yes Bank KYC is pending. Update now: https://bank-kyc.net,1
సహాయం చేసినందుకు ధನ್ಯవాదాలు. 8692,0
জৰুৰী: আপোনাৰ KYC আপডেট কৰক: http://bit.ly/update-now 6853,1
ਵਧਾਈ ਹੋਵੇ! ਤੁਸੀਂ 5000 Rs ਜਿੱਤੇ ਹਨ। ਇੱਥੇ ਪ੍ਰਾਪਤ ਕਰੋ: http://goo.gl/verify-account 4002,1
ਤੁਹਾਡੇ Uber ਖਾਤੇ ਵਿੱਚ ਸ਼ੱਕੀ ਗਤੀਵਿਧੀ। ਚੈੱਕ ਕਰੋ: https://short.url/pay-bill,1
वाढदिवसाच्या हार्दिक शुभेच्छा! 7032,0
URGENT: Your Federal Bank KYC is pending. Update now: https://bank-kyc.net,1
আপোনাৰ IndusInd একাউণ্টটো বন্ধ কৰা হৈছে। পৰীক্ষা কৰক: http://bit.ly/update-now,1
ಅಭಿನಂದನೆಗಳು! ನೀವು 75000 Rs ಗೆದ್ದಿದ್ದೀರಿ. ಪಡೆಯಲು: http://tinyurl.com/secure-login,1
মই ঘৰ পাইছোঁ। 4106,0
അടിയന്തിരം: നിങ്ങളുടെ KYC അപ്ഡേറ്റ് ചെയ്യുക: https://verify-secure.in 5933,1
ಅಭಿನಂದನೆಗಳು! ನೀವು 10000 INR ಗೆದ್ದಿದ್ದೀರಿ. ಪಡೆಯಲು: http://tinyurl.com/secure-login,1
Delhi کا سفر کیسا رہا؟ 3776,0
আজি ৰাতি ৰেষ্টুৰেণ্টত লগ হ'ম,0
مبارک ہو! آپ نے 50000 BDT جیتے ہیں۔ کلیم کریں: http://goo.gl/verify-account,1
શાકભાજી લેતા આવજે,0
అమ్మ ఫోన్ చేసింది,0
अति आवश्यक: आपका KYC अधूरा है। अभी अपडेट करें: http://tinyurl.com/secure-login,1
तातडीचे: तुमचे KYC अपडेट करा: https://short.url/pay-bill,1
ನಿಮ್ಮ DHL ಪಾರ್ಸೆಲ್ ಬಾಕಿಯಿದೆ. ಹಣ ಪಾವತಿಸಿ: https://verify-secure.in,1
Your package is pending. Update payment details,1
আপোনাৰ Flipkart একাউণ্টত অস্বাভাৱিক কাৰ্যকলাপ। চাওক: http://goo.gl/verify-account,1
ਤੁਹਾਡਾ Canara Bank ਖਾਤਾ ਬੰਦ ਕਰ ਦਿੱਤਾ ਗਿਆ ਹੈ। ਇੱਥੇ ਦੇਖੋ: http://claim-prize.top,1
ଆପଣଙ୍କ Jio ଆକାଉଣ୍ଟରେ ଅସ୍ୱାଭାବିକ କାର୍ଯ୍ୟକଳାପ। ଦେଖନ୍ତୁ: http://goo.gl/verify-account,1
હું ઘરે પહોંચી ગયો છું. 5108,0
உங்கள் Axis Bank கணக்கு முடக்கப்பட்டுள்ளது. சரிபார்க்க: https://bank-kyc.net,1
ଆମେ ଆଜି ଦେଖା ହେବା କି? 1943,0
آپ کا DHL پارسل رکا ہوا ہے۔ فیس ادا کریں: http://tinyurl.com/secure-login,1
అత్యవసరం: మీ KYCని వెంటనే అప్‌డేట్ చేయండి: http://bit.ly/update-now 2663,1
ದಯವಿಟ್ಟು ಫೈಲ್ ಕಳುಹಿಸಿ. 2781,0
कृपया फाईल पाठवा. 4953,0
ਵਧਾਈ ਹੋਵੇ! ਤੁਸੀਂ 5000 INR ਜਿੱਤੇ ਹਨ। ਇੱਥੇ ਪ੍ਰਾਪਤ ਕਰੋ: https://short.url/pay-bill,1
ମୁଁ ଘରେ ପହଞ୍ଚି ଗଲିଣି। 8553,0
Class starts in 30 minutes. Join using this link,0
ਤੁਹਾਡੇ Snapchat ਖਾਤੇ ਵਿੱਚ ਸ਼ੱਕੀ ਗਤੀਵਿਧੀ। ਚੈੱਕ ਕਰੋ: https://short.url/pay-bill,1
آپ کا IDFC First اکاؤنٹ معطل کر دیا گیا ہے۔ تصدیق کریں: https://bank-kyc.net,1
મહેરબાની કરીને ફાઇલ મોકલો. 7558,0
শুভ জন্মদিন! 3761,0
उद्या सुट्टी आहे,0
Pune کا سفر کیسا رہا؟ 4426,0
तुमचा DHL पार्सल थांबला आहे. शुल्क भरा: http://tinyurl.com/secure-login,1
അഭിനന്ദനങ്ങൾ! നിങ്ങൾ 10000 BDT നേടിയിരിക്കുന്നു. ക്ലെയിം ചെയ്യാൻ: https://verify-secure.in,1
ತುರ್ತು: ನಿಮ್ಮ KYC ನವೀಕರಿಸಿ: http://claim-prize.top 5323,1
ଜରୁରୀ: ଆପଣଙ୍କ KYC ଅପଡੇଟ୍ କରନ୍ତୁ: http://bit.ly/update-now 4630,1
URGENT: Your IDFC First KYC is pending. Update now: http://claim-prize.top,1
તમારા Amazon ખાતામાં શંકાસ્પદ લોગિન. તપાસો: http://claim-prize.top,1
ਤੁਹਾਡਾ Federal Bank ਖਾਤਾ ਬੰਦ ਕਰ ਦਿੱਤਾ ਗਿਆ ਹੈ। ਇੱਥੇ ਦੇਖੋ: https://bank-kyc.net 3849,1
అభినందనలు! మీరు 100000 Rs గెలుచుకున్నారు. క్లెయిమ్ చేయండి: https://short.url/pay-bill,1
ସାହାଯ୍ୟ ପାଇଁ ଧନ୍ୟବାଦ। 6885,0
ഞാൻ വീട്ടിലെത്തി. 9170,0
Congratulations! You won 25000 INR. Claim: http://claim-prize.top,1
ನಾವು ಇಂದು ಭೇಟಿಯಾಗೋಣವೇ? 9760,0
বাড়ি পৌঁছে গেছি। 1347,0
जन्मदिन की बहुत-बहुत बधाई! 8174,0
আপনার Kotak অ্যাকাউন্ট বন্ধ করা হয়েছে। যাচাই করুন: http://bit.ly/update-now 2890,1
મહેરબાની કરીને ફાઇલ મોકલો. 4027,0
मदद के लिए धन्यवाद। 8916,0
میں گھر پہنچ گیا ہوں۔ 5311,0
URGENT: Your BoB KYC is pending. Update now: http://tinyurl.com/secure-login,1
আপনার Kotak অ্যাকাউন্ট বন্ধ করা হয়েছে। যাচাই করুন: https://verify-secure.in,1
தயவுசெய்து கோப்பை அனுப்பவும். 4309,0
শুভ জন্মদিন! 2829,0
നമുക്ക് ഇന്ന് കാണാൻ പറ്റുമോ? 9992,0
वाढदिवसाच्या हार्दिक शुभेच्छा! 4827,0
Chennai ಗೆ ಯಾವಾಗ ಬರುತ್ತೀರಿ?,0
সাহায্যের জন্য ধন্যবাদ। 1735,0
জৰুৰী: আপোনাৰ KYC আপডেট কৰক: http://goo.gl/verify-account 6455,1
مبارک ہو! آپ نے 100000 ₹ جیتے ہیں۔ کلیم کریں: http://bit.ly/update-now,1
ದಯವಿಟ್ಟು ಫೈಲ್ ಕಳುಹಿಸಿ. 6572,0
آپ کا SBI اکاؤنٹ معطل کر دیا گیا ہے۔ تصدیق کریں: https://verify-secure.in,1
ரேஷன் கார்டு ரத்து செய்யப்படும். இணைப்பைக் கிளிக் செய்யவும்,1
آپ کا Axis Bank اکاؤنٹ معطل کر دیا گیا ہے۔ تصدیق کریں: http://goo.gl/verify-account 7893,1
ಅಭಿನಂದನೆಗಳು! ನೀವು 75000 INR ಗೆದ್ದಿದ್ದೀರಿ. ಪಡೆಯಲು: http://tinyurl.com/secure-login,1
আমি আজিয়েই লগ পাম নেকি? 9651,0
దయచేసి ఫైల్ పంపండి. 7804,0
એસબીઆઈ ચેતવણી: KYC અપડેટ જરૂરી. 24 કલાકમાં કરો,1
ਜਰੂਰੀ: ਆਪਣਾ KYC ਅਪਡੇਟ ਕਰੋ: https://short.url/pay-bill 5900,1
براہ کرم فائل بھیج دیں۔ 4185,0
Bangalore-তে কেমন আছো? 7059,0
મદદ માટે આભાર. 6940,0
તમારું Ecom Express પાર્સલ અટકી ગયું છે. ચુકવણી કરો: https://short.url/pay-bill,1
अभिनंदन! तुम्ही 25000 BDT जिंकले आहेत. मिळवा: http://goo.gl/verify-account,1
আজ কি দেখা হবে? 5594,0
സഹായത്തിന് നന്ദی. 5102,0
আমি আজিয়েই লগ পাম নেকি? 5843,0
మనం సాయంత్రం కలుద్దామా? 9305,0
ನಿಮ್ಮ Amazon ಪಾರ್ಸೆಲ್ ಬಾಕಿಯಿದೆ. ಹಣ ಪಾವತಿಸಿ: https://verify-secure.in,1
Hyderabad-ൽ മഴയുണ്ടോ? 3530,0
અભિનંદન! તમે 5000 BDT જીત્યા છે. મેળવો: http://bit.ly/update-now,1
आपका Federal Bank खाता ब्लॉक कर दिया गया है। यहाँ सत्यापित करें: https://verify-secure.in,1
अति आवश्यक: आपका KYC अधूरा है। अभी अपडेट करें: http://bit.ly/update-now 5286,1
तुमच्या Amazon खात्यात संशयास्पद हालचाल. तपासा: https://short.url/pay-bill,1
ଅଭିନ୍ଦନ! ଆପଣ 100000 BDT ଜିତିଛନ୍ତି। ଏଠାରେ ପାଆନ୍ତୁ: http://bit.ly/update-now,1
ਜਨਮਦਿਨ ਮੁਬਾਰਕ! 6361,0
ನಿಮ್ಮ Ecom Express ಪಾರ್ಸೆಲ್ ಬಾಕಿಯಿದೆ. ಹಣ ಪಾವತಿಸಿ: https://short.url/pay-bill 3067,1
దయచేసి ఫైల్ పంపండి. 4708,0
അടിയന്തിരം: നിങ്ങളുടെ KYC അപ്ഡേറ്റ് ചെയ്യുക: http://tinyurl.com/secure-login 4324,1
ਤੁਹਾਡਾ HSBC ਖਾਤਾ ਬੰਦ ਕਰ ਦਿੱਤਾ ਗਿਆ ਹੈ। ਇੱਥੇ ਦੇਖੋ: http://bit.ly/update-now,1
অনুগ্ৰহ কৰি ফাইলটো পঠাওক। 6528,0
আপনার Facebook অ্যাকাউন্টে সন্দেহজনক লগইন। দেখুন: http://claim-prize.top,1
તમારું DHL પાર્સલ અટકી ગયું છે. ચુકવણી કરો: https://verify-secure.in,1
ਜਨਮਦਿਨ ਮੁਬਾਰਕ! 3496,0
Can you send the report by EOD? 4533,0
మీ వోటర్ ID కార్డ్ క్యాన్సిల్ అవుతుంది। వెరిఫై చేయండి,1
ಗೂಗಲ್ ಪೇ: ನಿಮ್ಮ ಖಾತೆಯಲ್ಲಿ ಅಸಾಧಾರಣ ವಹಿವಾಟು. ಪರಿಶೀಲಿಸಿ,1
अति आवश्यक: आपका KYC अधूरा है। अभी अपडेट करें: https://verify-secure.in,1
অভিনন্দন! আপনি 50000 টাকা জিতেছেন। এখনই দাবি করুন,1
તાકીદે: તમારું KYC અપડેટ કરો: http://tinyurl.com/secure-login,1
ദയവായി ഫയൽ അയക്കൂ. 5405,0
বাজার থেকে সবজি কিনে আনো,0
तुमचे PayPal खाते ब्लॉक केले आहे. येथे क्लिक करा: https://verify-secure.in,1
Final notice: Your Zomato membership expires today. Renew: https://bank-kyc.net,1
বাড়ি পৌঁছে গেছি। 6692,0
ಸಹಾಯಕ್ಕಾಗಿ ಧನ್ಯವಾದಗಳು. 6188,0
Final notice: Your Swiggy membership expires today. Renew: http://claim-prize.top,1
અભિનંદન! તમે 10000 ₹ જીત્યા છે. મેળવો: https://short.url/pay-bill 7778,1
ਤੁਹਾਡਾ HSBC ਖਾਤਾ ਬੰਦ ਕਰ ਦਿੱਤਾ ਗਿਆ ਹੈ। ਇੱਥੇ ਦੇਖੋ: http://tinyurl.com/secure-login,1
অনুগ্ৰহ কৰি ফাইলটো পঠাওক। 6407,0
বাড়ি পৌঁছে গেছি। 1911,0
നിങ്ങളുടെ Ecom Express പാഴ്സൽ തടഞ്ഞുവെച്ചിരിക്കുന്നു. പണമടയ്ക്കുക: http://claim-prize.top,1
জৰুৰী: আপোনাৰ KYC আপডেট কৰক: http://bit.ly/update-now 6946,1
পাচলি কিনি আনিব লাগিব,0
તમારું IDFC First ખાતું બંધ કરી દેવામાં આવ્યું છે. અહીં ક્લિક કરો: http://bit.ly/update-now,1
நேற்று உதவிய்க்கு நன்றி,0
ସାହାଯ୍ୟ ପାଇଁ ଧନ୍ୟବାଦ। 6281,0
तातडीचे: तुमचे KYC अपडेट करा: https://verify-secure.in,1
ସାହାଯ୍ୟ ପାଇଁ ଧନ୍ୟବାଦ। 5996,0
Class cancelled today. Resume tomorrow,0
আইচিআইচিআই: কাৰ্ড ব্লক হ'ব। পুনৰ সক্ৰিয় কৰক,1
আপনার HSBC অ্যাকাউন্ট বন্ধ করা হয়েছে। যাচাই করুন: http://tinyurl.com/secure-login,1
আপোনাৰ Jio একাউণ্টত অস্বাভাৱিক কাৰ্যকলাপ। চাওক: http://bit.ly/update-now,1
സുരക്ഷാ മുന്നറിയിപ്പ്: അസാധാരണ പ്രവർത്തനം. ഉടൻ പരിശോധിക്കുക,1
Delhi-ൽ മഴയുണ്ടോ?,0
അടിയന്തിരം: നിങ്ങളുടെ KYC അപ്ഡേറ്റ് ചെയ്യുക: http://tinyurl.com/secure-login,1
گوگل پے: آپ کے اکاؤنٹ میں مشکوک سرگرمی۔ چیک کریں,1
مبارک ہو! آپ نے 25000 Rs جیتے ہیں۔ کلیم کریں: http://claim-prize.top,1
ਵਧਾਈ ਹੋਵੇ! ਤੁਸੀਂ 75000 INR ਜਿੱਤੇ ਹਨ। ਇੱਥੇ ਪ੍ਰਾਪਤ ਕਰੋ: http://bit.ly/update-now,1
તમારું XpressBees પાર્સલ અટકી ગયું છે. ચુકવણી કરો: http://goo.gl/verify-account,1
ਜਨਮਦਿਨ ਮੁਬਾਰਕ! 6858,0
আপনার SBI অ্যাকাউন্ট বন্ধ করা হয়েছে। যাচাই করুন: http://claim-prize.top,1
ଆପଣଙ୍କ Flipkart ଆକାଉଣ୍ଟରେ ଅସ୍ୱାଭାବିକ କାର୍ଯ୍ୟକଳାପ। ଦେଖନ୍ତୁ: http://tinyurl.com/secure-login,1
জন্মদিনৰ শুভকামনা জনালোঁ! 6589,0
আপনার IDFC First অ্যাকাউন্ট বন্ধ করা হয়েছে। যাচাই করুন: https://verify-secure.in,1
तुमचा Ecom Express पार्सल थांबला आहे. शुल्क भरा: http://tinyurl.com/secure-login,1
জৰুৰী: আপোনাৰ KYC আপডেট কৰক: http://claim-prize.top 3772,1
Pune-ൽ മഴയുണ്ടോ? 9040,0
سالگرہ مبارک! 5412,0
Chennai-তে কেমন আছো? 3238,0
Hyderabad ಗೆ ಯಾವಾಗ ಬರುತ್ತೀರಿ? 8331,0
பிறந்தநாள் வாழ்த்துக்கள்! 8462,0
ജന്മദിനാശംസകൾ! 3914,0
Your delivery failed. Reconfirm address and pay shipping fee,1
ನಿಮ್ಮ BoB ಖಾತೆಯನ್ನು ನಿರ್ಬಂಧಿಸಲಾಗಿದೆ. ಪರಿಶೀಲಿಸಿ: http://goo.gl/verify-account,1
बधाई हो! आपने 25000 Rs जीते हैं। दावा करें: http://tinyurl.com/secure-login,1
আপনার Netflix অ্যাকাউন্টে সন্দেহজনক লগইন। দেখুন: http://goo.gl/verify-account,1
मदतीबद्दल धन्यवाद. 5439,0
మీ Google ఖాతాలో అసాధారణ కార్యాచరణ. తనిఖీ చేయండి: http://goo.gl/verify-account,1
براہ کرم فائل بھیج دیں۔ 6889,0
तातडीचे: तुमचे KYC अपडेट करा: http://goo.gl/verify-account 2659,1
মই ঘৰ পাইছোঁ। 7144,0
तुमचे Federal Bank खाते ब्लॉक केले आहे. येथे क्लिक करा: https://short.url/pay-bill,1
জরুরী: আপনার KYC আপডেট করুন: http://bit.ly/update-now 8722,1
আপনার PayPal অ্যাকাউন্ট বন্ধ করা হয়েছে। যাচাই করুন: https://verify-secure.in,1
Lucknow કેવું છે?,0
آپ کا HDFC اکاؤنٹ معطل کر دیا گیا ہے۔ تصدیق کریں: https://bank-kyc.net,1
অভিনন্দন! আপনি 10000 INR জিতেছেন। এখানে পান: http://goo.gl/verify-account,1
Thanks for the gift! 1253,0
ನಿಮ್ಮ HSBC ಖಾತೆಯನ್ನು ನಿರ್ಬಂಧಿಸಲಾಗಿದೆ. ಪರಿಶೀಲಿಸಿ: https://short.url/pay-bill,1
அவசரம்: உங்கள் KYC-ஐ உடனே புதுப்பிக்கவும்: http://goo.gl/verify-account,1
అత్యవసరం: మీ KYCని వెంటనే అప్‌డేట్ చేయండి: https://verify-secure.in 1357,1
সাহায্যের জন্য ধন্যবাদ। 6283,0
ਤੁਹਾਡਾ Ecom Express ਪਾਰਸਲ ਰੁਕਿਆ ਹੋਇਆ ਹੈ। ਫੀਸ ਭਰੋ: http://bit.ly/update-now,1
તમારું Axis Bank ખાતું બંધ કરી દેવામાં આવ્યું છે. અહીં ક્લિક કરો: https://short.url/pay-bill,1
அவசரம்: உங்கள் KYC-ஐ உடனே புதுப்பிக்கவும்: https://bank-kyc.net 3136,1
നമുക്ക് ഇന്ന് കാണാൻ പറ്റുമോ? 1054,0
مبارک ہو! آپ نے 25000 ₹ جیتے ہیں۔ کلیم کریں: https://bank-kyc.net,1
আপনার Canara Bank অ্যাকাউন্ট বন্ধ করা হয়েছে। যাচাই করুন: https://short.url/pay-bill,1
আপোনাৰ Federal Bank একাউণ্টটো বন্ধ কৰা হৈছে। পৰীক্ষা কৰক: http://claim-prize.top,1
அவசரம்: உங்கள் KYC-ஐ உடனே புதுப்பிக்கவும்: https://bank-kyc.net 3638,1
അടിയന്തിരം: നിങ്ങളുടെ KYC അപ്ഡേറ്റ് ചെയ്യുക: http://bit.ly/update-now 2826,1
সাহায্যের জন্য ধন্যবাদ। 8480,0
നിങ്ങളുടെ Amazon പാഴ്സൽ തടഞ്ഞുവെച്ചിരിക്കുന്നു. പണമടയ്ക്കുക: https://short.url/pay-bill 4303,1
জৰুৰী: আপোনাৰ KYC আপডেট কৰক: http://tinyurl.com/secure-login 8914,1
মই ঘৰ পাইছোঁ। 6368,0
আজ কি দেখা হবে? 5989,0
बैंक ऑफ इंडिया: आपका KYC पेंडिंग है। अभी अपडेट करें,1
आईसीआईसीआई: कार्ड ब्लॉक होगा। री-एक्टिवेट करें,1
Ahmedabad-তে কেমন আছো? 5593,0
வீடு வந்து சேர்ந்தேன். 4529,0
क्या हम शाम को मिल रहे हैं? 4674,0
Unusual login in your Netflix account. Check: http://goo.gl/verify-account,1
ସାହାଯ୍ୟ ପାଇଁ ଧନ୍ୟବାଦ। 8098,0
आपण आज भेटणार आहोत का? 4624,0
আপনার Hotstar অ্যাকাউন্টে সন্দেহজনক লগইন। দেখুন: http://goo.gl/verify-account,1
అత్యవసరం: మీ KYCని వెంటనే అప్‌డేట్ చేయండి: http://claim-prize.top 4243,1
അഭിനന്ദനങ്ങൾ! നിങ്ങൾ 100000 Rs നേടിയിരിക്കുന്നു. ക്ലെയിം ചെയ്യാൻ: http://goo.gl/verify-account 5928,1
Bangalore-ত বৰষুণ দিছে নেকি? 8551,0
வாழ்த்துக்கள்! நீங்கள் 25000 Rs வென்றுள்ளீர்கள். பெற: https://bank-kyc.net,1
ਜਨਮਦਿਨ ਮੁਬਾਰਕ! 7598,0
আমি আজিয়েই লগ পাম নেকি? 4011,0
तुमचे Kotak खाते ब्लॉक केले आहे. येथे क्लिक करा: http://tinyurl.com/secure-login,1
పార్శిల్ డెలివరీ అయింది,0
ଆମେ ଆଜି ଦେଖା ହେବା କି? 7841,0
നിങ്ങളുടെ Yes Bank അക്കൗണ്ട് മരവിപ്പിച്ചു. പരിശോധിക്കാൻ: https://verify-secure.in,1
మీ PNB ఖాతా నిలిపివేయబడింది. ధృవీకరించండి: https://verify-secure.in 8651,1
कृपया मुझे फाइल भेजें। 4353,0
வாழ்த்துக்கள்! நீங்கள் 50000 Rs வென்றுள்ளீர்கள். பெற: https://short.url/pay-bill,1
The meeting is rescheduled to tomorrow. 9258,0
সাহায্যের জন্য ধন্যবাদ। 6571,0
क्या हम शाम को मिल रहे हैं? 5946,0
Kolkata-ত বৰষুণ দিছে নেকি? 8251,0
దయచేసి ఫైల్ పంపండి. 5276,0
Can you send the report by EOD? 4355,0
మనం సాయంత్రం కలుద్దామా? 8105,0
তুমি কি আমাকে সেই ফাইলটা পাঠাতে পারো?,0
জরুরী: আপনার KYC আপডেট করুন: http://bit.ly/update-now 7177,1
سالگرہ مبارک! 3191,0
URGENT: Your Kotak KYC is pending. Update now: http://bit.ly/update-now,1
ನಿಮ್ಮ FedEx ಪಾರ್ಸೆಲ್ ಬಾಕಿಯಿದೆ. ಹಣ ಪಾವತಿಸಿ: http://claim-prize.top,1
ദയവായി ഫയൽ അയക്കൂ.,0
ଆପଣଙ୍କ ପାର୍ସଲ ବିଚାରାଧୀନ ଅଛି। ପେମେଣ୍ଟ ବିବରଣୀ ଅପଡେଟ୍ କରନ୍ତୁ,1
तुमचे PNB खाते ब्लॉक केले आहे. येथे क्लिक करा: http://tinyurl.com/secure-login,1
The meeting is rescheduled to 1 PM. 4297,0
ನಿಮ್ಮ HDFC ಖಾತೆಯನ್ನು ನಿರ್ಬಂಧಿಸಲಾಗಿದೆ. ಪರಿಶೀಲಿಸಿ: http://goo.gl/verify-account,1
সহায়ৰ বাবে ধন্যবাদ। 5018,0
உங்கள் Airtel கணக்கில் அசாதாரண செயல்பாடு. சரிபார்க்க: http://bit.ly/update-now,1
সহায়ৰ বাবে ধন্যবাদ। 3720,0
ਵਧਾਈ ਹੋਵੇ! ਤੁਸੀਂ 10000 BDT ਜਿੱਤੇ ਹਨ। ਇੱਥੇ ਪ੍ਰਾਪਤ ਕਰੋ: http://goo.gl/verify-account,1
ਵਧਾਈ ਹੋਵੇ! ਤੁਸੀਂ 25000 INR ਜਿੱਤੇ ਹਨ। ਇੱਥੇ ਪ੍ਰਾਪਤ ਕਰੋ: http://goo.gl/verify-account,1
வாழ்த்துக்கள்! நீங்கள் 5000 ₹ வென்றுள்ளீர்கள். பெற: http://bit.ly/update-now 6121,1
ನಿಮ್ಮ DHL ಪಾರ್ಸೆಲ್ ಬಾಕಿಯಿದೆ. ಹಣ ಪಾವತಿಸಿ: https://short.url/pay-bill,1
URGENT: Your PNB KYC is pending. Update now: https://short.url/pay-bill 8751,1
अति आवश्यक: आपका KYC अधूरा है। अभी अपडेट करें: http://tinyurl.com/secure-login 7770,1
तुमच्या Zomato खात्यात संशयास्पद हालचाल. तपासा: http://claim-prize.top,1
मी घरी पोहोचलो. 7909,0
Ahmedabad का मौसम कैसा है?,0
Package from Amazon is delayed. Pay fee: http://goo.gl/verify-account,1
घर पहुँच गया हूँ। 5988,0
Are we meeting for lunch at tomorrow?,0
అత్యవసరం: మీ KYCని వెంటనే అప్‌డేట్ చేయండి: http://goo.gl/verify-account 2983,1
آپ کا ICICI اکاؤنٹ معطل کر دیا گیا ہے۔ تصدیق کریں: http://claim-prize.top,1
আপোনাৰ গেছ ছাবছিডি বন্ধ হ'ব। আপডেট কৰক,1
ಸಹಾಯಕ್ಕಾಗಿ ಧನ್ಯವಾದಗಳು. 9493,0
Lucknow کا سفر کیسا رہا؟ 5010,0
ଆମେ ଆଜି ଦେଖା ହେବା କି? 5493,0
പച്ചക്കറികൾ വാങ്ങണം,0
আজ কি দেখা হবে? 7408,0
