text,label,clean_text,url_count,dot_count,has_at_symbol,urgency_flag,threat_flag,suspicious_domain_flag,caps_word_count,digit_count,special_char_count
امتحان کا نتیجہ کل,0,امتحان کا نتیجہ کل,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
আপোনাৰ পাৰ্চেল বিচাৰাধীন। পেমেণ্ট বিৱৰণ আপডেট কৰক,1,আপোনাৰ পাৰ্চেল বিচাৰাধীন। পেমেণ্ট বিৱৰণ আপডেট কৰক,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
କାର ସର୍ଭିସ କାଲି ସକାଳ 10ଟାରେ,0,କାର ସର୍ଭିସ କାଲି ସକାଳ 10ଟାରେ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
ଗତକାଲି ସାହାଯ୍ୟ ପାଇଁ ଧନ୍ୟବାଦ,0,ଗତକାଲି ସାହାଯ୍ୟ ପାଇଁ ଧନ୍ୟବାଦ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ପନିପରିବା କିଣି ଆଣିବାକୁ ହେବ,0,ପନିପରିବା କିଣି ଆଣିବାକୁ ହେବ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
एसबीआय अलर्ट: KYC अपडेट आवश्यक। 24 तासात करा,1,एसबीआय अलर्ट: kyc अपडेट आवश्यक। 24 तासात करा,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0
ଫୋନପେ: ଆପଣଙ୍କୁ 5000 ଟଙ୍କା କ୍ୟାସବ୍ୟାକ। ଲିଙ୍କରେ କ୍ଲିକ୍ କରନ୍ତୁ,1,ଫୋନପେ: ଆପଣଙ୍କୁ 5000 ଟଙ୍କା କ୍ୟାସବ୍ୟାକ। ଲିଙ୍କରେ କ୍ଲିକ୍ କରନ୍ତୁ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
পরীক্ষার রেজাল্ট আগামীকাল,0,পরীক্ষার রেজাল্ট আগামীকাল,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
कल की मदद के लिए धन्यवाद,0,कल की मदद के लिए धन्यवाद,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
மின்சாரக் கட்டணம் 15ஆம் தேதி செலுத்த வேண்டும்,0,மின்சாரக் கட்டணம் 15ஆம் தேதி செலுத்த வேண்டும்,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
জন্মদিনৰ শুভেচ্ছা! ভাল দিন কটাওক,0,জন্মদিনৰ শুভেচ্ছা! ভাল দিন কটাওক,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ଆପଣଙ୍କ ବ୍ୟାଙ୍କ ଖାତା ବନ୍ଦ କରାଯିବ। ତୁରନ୍ତ କ୍ଲିକ୍ କରନ୍ତୁ,1,ଆପଣଙ୍କ ବ୍ୟାଙ୍କ ଖାତା ବନ୍ଦ କରାଯିବ। ତୁରନ୍ତ କ୍ଲିକ୍ କରନ୍ତୁ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ಫೋನ್‌ಪೇ: ನಿಮಗೆ 5000 ರೂಪಾಯಿ ಕ್ಯಾಶ್‌ಬ್ಯಾಕ್. ಲಿಂಕ್ ಕ್ಲಿಕ್ ಮಾಡಿ,1,ಫೋನ್‌ಪೇ: ನಿಮಗೆ 5000 ರೂಪಾಯಿ ಕ್ಯಾಶ್‌ಬ್ಯಾಕ್. ಲಿಂಕ್ ಕ್ಲಿಕ್ ಮಾಡಿ,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
మీ బ్యాంక్ ఖాతా మూసివేయబడుతుంది. వెంటనే క్లిక్ చేయండి,1,మీ బ్యాంక్ ఖాతా మూసివేయబడుతుంది. వెంటనే క్లిక్ చేయండి,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
பேருந்து டிக்கெட் முன்பதிவு செய்துவிட்டேன்,0,பேருந்து டிக்கெட் முன்பதிவு செய்துவிட்டேன்,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Your electricity bill is due on 15th,0,your electricity bill is due on 15th,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
পৰীক্ষাৰ ফলাফল কাইলৈ,0,পৰীক্ষাৰ ফলাফল কাইলৈ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ডাক্তারের সাথে দেখা করতে হবে,0,ডাক্তারের সাথে দেখা করতে হবে,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
पैन कार्ड वेरिफिकेशन असफल। तुरंत री-वेरिफाई करें,1,पैन कार्ड वेरिफिकेशन असफल। तुरंत री-वेरिफाई करें,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
அம்மா போன் செய்தார்கள்,0,அம்மா போன் செய்தார்கள்,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
మీ పార్శిల్ పెండింగ్‌లో ఉంది. చెల్లింపు వివరాలను నవీకరించండి,1,మీ పార్శిల్ పెండింగ్‌లో ఉంది. చెల్లింపు వివరాలను నవీకరించండి,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
பாதுகாப்பு எச்சரிக்கை: அசாதாரண செயல்பாடு. உடனே சரிபார்க்கவும்,1,பாதுகாப்பு எச்சரிக்கை: அசாதாரண செயல்பாடு. உடனே சரிபார்க்கவும்,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ഇന്ന് വൈകുന്നേരം എവിടെ കാണാം?,0,ഇന്ന് വൈകുന്നേരം എവിടെ കാണാം?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
நாளை விடுமுறை,0,நாளை விடுமுறை,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ನಿನ್ನೆ ಸಹಾಯಕ್ಕಾಗಿ ಧನ್ಯವಾದಗಳು,0,ನಿನ್ನೆ ಸಹಾಯಕ್ಕಾಗಿ ಧನ್ಯವಾದಗಳು,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
આજે સાંજે ક્યાં મળવાનું?,0,આજે સાંજે ક્યાં મળવાનું?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ഇന്ന് രാത്രി റെസ്റ്റോറന്റിൽ കാണാം,0,ഇന്ന് രാത്രി റെസ്റ്റോറന്റിൽ കാണാം,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
जिम मेंबरशिप अगले हफ्ते खत्म हो रही है,0,जिम मेंबरशिप अगले हफ्ते खत्म हो रही है,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Project deadline extended to next Friday,0,project deadline extended to next friday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
பள்ளி விளையாட்டு போட்டி நாளை,0,பள்ளி விளையாட்டு போட்டி நாளை,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
মা ফোন করেছিলেন,0,মা ফোন করেছিলেন,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ਆਈਸੀਆਈਸੀਆਈ: ਕਾਰਡ ਬਲਾਕ ਹੋ ਜਾਵੇਗਾ। ਰੀ-ਐਕਟੀਵੇਟ ਕਰੋ,1,ਆਈਸੀਆਈਸੀਆਈ: ਕਾਰਡ ਬਲਾਕ ਹੋ ਜਾਵੇਗਾ। ਰੀ-ਐਕਟੀਵੇਟ ਕਰੋ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ഹോസ്പിറ്റലിൽ പോകണം,0,ഹോസ്പിറ്റലിൽ പോകണം,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
આજે રાત્રે રેસ્ટોરન્ટમાં મળીશું,0,આજે રાત્રે રેસ્ટોરન્ટમાં મળીશું,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
તમારું રાશન કાર્ડ રદ થશે। વેરિફાઈ કરો,1,તમારું રાશન કાર્ડ રદ થશે। વેરિફાઈ કરો,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Your OTP is 123456. Do not share with anyone,0,your otp is 123456. do not share with anyone,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0
ਕਾਰ ਸਰਵਿਸ ਕੱਲ੍ਹ ਸਵੇਰੇ 10 ਵਜੇ,0,ਕਾਰ ਸਰਵਿਸ ਕੱਲ੍ਹ ਸਵੇਰੇ 10 ਵਜੇ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
നിങ്ങളുടെ ബാങ്ക് അക്കൗണ്ട് അടയ്ക്കപ്പെടും. ഉടൻ ക്ലിക്ക് ചെയ്യുക,1,നിങ്ങളുടെ ബാങ്ക് അക്കൗണ്ട് അടയ്ക്കപ്പെടും. ഉടൻ ക്ലിക്ക് ചെയ്യുക,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
જન્મદિવસની શુભેચ્છાઓ! સારો દિવસ હો,0,જન્મદિવસની શુભેચ્છાઓ! સારો દિવસ હો,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
आज रात डिनर पर मिलते हैं,0,आज रात डिनर पर मिलते हैं,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ਤੁਹਾਡਾ ਖਾਤਾ ਮੁਅੱਤਲ ਕਰ ਦਿੱਤਾ ਗਿਆ ਹੈ। ਇੱਥੇ ਕਲਿੱਕ ਕਰੋ,1,ਤੁਹਾਡਾ ਖਾਤਾ ਮੁਅੱਤਲ ਕਰ ਦਿੱਤਾ ਗਿਆ ਹੈ। ਇੱਥੇ ਕਲਿੱਕ ਕਰੋ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PF withdrawal approved. Amount credited in 3-5 days,1,pf withdrawal approved. amount credited in 3-5 days,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0
جم ممبرشپ اگلے ہفتے ختم ہو رہی ہے,0,جم ممبرشپ اگلے ہفتے ختم ہو رہی ہے,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
परीक्षेचे निकाल उद्या,0,परीक्षेचे निकाल उद्या,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
گوگل پے: آپ کے اکاؤنٹ میں مشکوک سرگرمی۔ چیک کریں,1,گوگل پے: آپ کے اکاؤنٹ میں مشکوک سرگرمی۔ چیک کریں,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
গুগল পে: আপনার একাউন্ট লক হয়েছে। আনলক করুন,1,গুগল পে: আপনার একাউন্ট লক হয়েছে। আনলক করুন,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ଏସବିଆଇ ସତର୍କତା: KYC ଅପଡେଟ୍ ଆବଶ୍ୟକ। 24 ଘଣ୍ଟା ମଧ୍ୟରେ କରନ୍ତୁ,1,ଏସବିଆଇ ସତର୍କତା: kyc ଅପଡେଟ୍ ଆବଶ୍ୟକ। 24 ଘଣ୍ଟା ମଧ୍ୟରେ କରନ୍ତୁ,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0
आपका खाता निलंबित कर दिया गया है। यहां क्लिक करें,1,आपका खाता निलंबित कर दिया गया है। यहां क्लिक करें,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
अमेज़न प्राइम: सब्सक्रिप्शन समाप्त। रिन्यू करें,1,अमेज़न प्राइम: सब्सक्रिप्शन समाप्त। रिन्यू करें,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
জরুরি: আপনার ইলেকশন আইডি সাসপেন্ড। ভেরিফাই করুন,1,জরুরি: আপনার ইলেকশন আইডি সাসপেন্ড। ভেরিফাই করুন,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
అభినందనలు! మీరు 50000 రూపాయలు గెలుచుకున్నారు. ఇప్పుడే క్లెయిం చేయండి,1,అభినందనలు! మీరు 50000 రూపాయలు గెలుచుకున్నారు. ఇప్పుడే క్లెయిం చేయండి,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0
અભિનંદન! તમે 50000 રૂપિયા જીત્યા છે. હમણાં જ દાવો કરો,1,અભિનંદન! તમે 50000 રૂપિયા જીત્યા છે. હમણાં જ દાવો કરો,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0
கார் சர்வீஸ் நாளை காலை 10 மணிக்கு,0,கார் சர்வீஸ் நாளை காலை 10 மணிக்கு,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
तुमचा ड्रायव्हिंग लायसन्स कॅन्सल होईल। रिन्यू करा,1,तुमचा ड्रायव्हिंग लायसन्स कॅन्सल होईल। रिन्यू करा,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ತರಕಾರಿ ತೆಗೆದುಕೊಂಡು ಬಾ,0,ತರಕಾರಿ ತೆಗೆದುಕೊಂಡು ಬಾ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
तुमचे खाते निलंबित केले आहे। येथे क्लिक करा,1,तुमचे खाते निलंबित केले आहे। येथे क्लिक करा,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ਤੁਹਾਡਾ ਬੈਂਕ ਖਾਤਾ ਬੰਦ ਕਰ ਦਿੱਤਾ ਜਾਵੇਗਾ। ਤੁਰੰਤ ਕਲਿੱਕ ਕਰੋ,1,ਤੁਹਾਡਾ ਬੈਂਕ ਖਾਤਾ ਬੰਦ ਕਰ ਦਿੱਤਾ ਜਾਵੇਗਾ। ਤੁਰੰਤ ਕਲਿੱਕ ਕਰੋ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
বিদ্যুৎ বিল 15 তারিখে দিতে হবে,0,বিদ্যুৎ বিল 15 তারিখে দিতে হবে,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
ਅੱਜ ਸ਼ਾਮ ਕਿੱਥੇ ਮਿਲਣਾ ਹੈ?,0,ਅੱਜ ਸ਼ਾਮ ਕਿੱਥੇ ਮਿਲਣਾ ਹੈ?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
પેટીએમ: તમારા એકાઉન્ટમાં શંકાસ્પદ પ્રવૃત્તિ। તપાસો,1,પેટીએમ: તમારા એકાઉન્ટમાં શંકાસ્પદ પ્રવૃત્તિ। તપાસો,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ಗೂಗಲ್ ಪೇ: ನಿಮ್ಮ ಖಾತೆಯಲ್ಲಿ ಅಸಾಧಾರಣ ವಹಿವಾಟು. ಪರಿಶೀಲಿಸಿ,1,ಗೂಗಲ್ ಪೇ: ನಿಮ್ಮ ಖಾತೆಯಲ್ಲಿ ಅಸಾಧಾರಣ ವಹಿವಾಟು. ಪರಿಶೀಲಿಸಿ,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
గూగుల్ పే: మీ ఖాతాలో అసాధారణ లావాదేవీ. చెక్ చేయండి,1,గూగుల్ పే: మీ ఖాతాలో అసాధారణ లావాదేవీ. చెక్ చేయండి,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
बिजली का बिल 15 तारीख को देना है,0,बिजली का बिल 15 तारीख को देना है,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
Your leave application has been approved,0,your leave application has been approved,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ഐസിഐസിഐ: കാർഡ് ബ്ലോക്ക് ആകും. റീ-ആക്ടിവേറ്റ് ചെയ്യുക,1,ഐസിഐസിഐ: കാർഡ് ബ്ലോക്ക് ആകും. റീ-ആക്ടിവേറ്റ് ചെയ്യുക,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ଆପଣଙ୍କ ପାର୍ସଲ ବିଚାରାଧୀନ ଅଛି। ପେମେଣ୍ଟ ବିବରଣୀ ଅପଡେଟ୍ କରନ୍ତୁ,1,ଆପଣଙ୍କ ପାର୍ସଲ ବିଚାରାଧୀନ ଅଛି। ପେମେଣ୍ଟ ବିବରଣୀ ଅପଡେଟ୍ କରନ୍ତୁ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ଗୁଗଲ ପେ: ଆପଣଙ୍କ ଖାତାରେ ସନ୍ଦେହଜନକ କାର୍ଯ୍ୟକଳାପ। ଯାଞ୍ଚ କରନ୍ତୁ,1,ଗୁଗଲ ପେ: ଆପଣଙ୍କ ଖାତାରେ ସନ୍ଦେହଜନକ କାର୍ଯ୍ୟକଳାପ। ଯାଞ୍ଚ କରନ୍ତୁ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ஐசிஐசிஐ: கார்டு தடுக்கப்படும். மீண்டும் செயல்படுத்தவும்,1,ஐசிஐசிஐ: கார்டு தடுக்கப்படும். மீண்டும் செயல்படுத்தவும்,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Flight confirmed for tomorrow. Check-in opens 24 hours before,0,flight confirmed for tomorrow. check-in opens 24 hours before,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
ಬಸ್ ಟಿಕೆಟ್ ಬುಕ್ ಮಾಡಿದ್ದೇನೆ,0,ಬಸ್ ಟಿಕೆಟ್ ಬುಕ್ ಮಾಡಿದ್ದೇನೆ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ബസ് ടിക്കറ്റ് ബുക്ക് ചെയ്തു,0,ബസ് ടിക്കറ്റ് ബുക്ക് ചെയ്തു,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
କାଲି ଛୁଟି,0,କାଲି ଛୁଟି,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
سیکیورٹی انتباہ: غیر معمولی سرگرمی۔ فوری طور پر تصدیق کریں,1,سیکیورٹی انتباہ: غیر معمولی سرگرمی۔ فوری طور پر تصدیق کریں,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ਤੁਹਾਡਾ ਪਾਸਪੋਰਟ ਰੱਦ ਹੋ ਜਾਵੇਗਾ। ਰਿਨਿਊ ਕਰੋ,1,ਤੁਹਾਡਾ ਪਾਸਪੋਰਟ ਰੱਦ ਹੋ ਜਾਵੇਗਾ। ਰਿਨਿਊ ਕਰੋ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ಇಂದು ಸಂಜೆ ಎಲ್ಲಿ ಭೇಟಿಯಾಗೋಣ?,0,ಇಂದು ಸಂಜೆ ಎಲ್ಲಿ ಭೇಟಿಯಾಗೋಣ?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
আইচিআইচিআই: কাৰ্ড ব্লক হ'ব। পুনৰ সক্ৰিয় কৰক,1,আইচিআইচিআই: কাৰ্ড ব্লক হ'ব। পুনৰ সক্ৰিয় কৰক,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
آپ کا پارسل زیر التوا ہے۔ ادائیگی کی تفصیلات اپ ڈیٹ کریں,1,آپ کا پارسل زیر التوا ہے۔ ادائیگی کی تفصیلات اپ ڈیٹ کریں,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
پے ٹی ایم: آپ کے والٹ میں 500 روپے بونس۔ کلیم کریں,1,پے ٹی ایم: آپ کے والٹ میں 500 روپے بونس۔ کلیم کریں,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
আপোনাৰ পাছপৰ্ট বাতিল হ'ব। নবীকৰণ কৰক,1,আপোনাৰ পাছপৰ্ট বাতিল হ'ব। নবীকৰণ কৰক,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ਕੱਲ੍ਹ ਮਦਦ ਲਈ ਧੰਨਵਾਦ,0,ਕੱਲ੍ਹ ਮਦਦ ਲਈ ਧੰਨਵਾਦ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
گاڑی کی سروس کل صبح 10 بجے,0,گاڑی کی سروس کل صبح 10 بجے,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
کیا آپ وہ فائلیں بھیج سکتے ہیں؟,0,کیا آپ وہ فائلیں بھیج سکتے ہیں؟,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
મમ્મીએ ફોન કર્યો હતો,0,મમ્મીએ ફોન કર્યો હતો,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ହସ୍ପିଟାଲ ଯିବାର ଅଛି,0,ହସ୍ପିଟାଲ ଯିବାର ଅଛି,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
வாழ்த்துகள்! நீங்கள் 50000 ரூபாய் வென்றுள்ளீர்கள். உடனே கோருங்கள்,1,வாழ்த்துகள்! நீங்கள் 50000 ரூபாய் வென்றுள்ளீர்கள். உடனே கோருங்கள்,0.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0
உங்கள் ஆதார் கார்டு காலாவதியாகிவிட்டது। புதுப்பிக்கவும்,1,உங்கள் ஆதார் கார்டு காலாவதியாகிவிட்டது। புதுப்பிக்கவும்,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
जिम मेंबरशिप पुढच्या आठवड्यात संपतेय,0,जिम मेंबरशिप पुढच्या आठवड्यात संपतेय,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hey are we meeting at 5pm?,0,hey are we meeting at 5pm?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
ਸੁਰੱਖਿਆ ਚੇਤਾਵਨੀ: ਅਸਧਾਰਨ ਗਤੀਵਿਧੀ। ਤੁਰੰਤ ਪੁਸ਼ਟੀ ਕਰੋ,1,ਸੁਰੱਖਿਆ ਚੇਤਾਵਨੀ: ਅਸਧਾਰਨ ਗਤੀਵਿਧੀ। ਤੁਰੰਤ ਪੁਸ਼ਟੀ ਕਰੋ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gym membership expires next week,0,gym membership expires next week,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
سالگرہ مبارک! اچھا دن گزرے,0,سالگرہ مبارک! اچھا دن گزرے,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ನಿಮ್ಮ ವೋಟರ್ ಐಡಿ ನಿಷ್ಕ್ರಿಯಗೊಳಿಸಲಾಗುತ್ತದೆ. ಈಗಲೇ ಪರಿಶೀಲಿಸಿ,1,ನಿಮ್ಮ ವೋಟರ್ ಐಡಿ ನಿಷ್ಕ್ರಿಯಗೊಳಿಸಲಾಗುತ್ತದೆ. ಈಗಲೇ ಪರಿಶೀಲಿಸಿ,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
আজ সন্ধ্যায় কোথায় দেখা হবে?,0,আজ সন্ধ্যায় কোথায় দেখা হবে?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ನಿಮ್ಮ ಪಾರ್ಸಲ್ ಬಾಕಿ ಉಳಿದಿದೆ. ಪಾವತಿ ವಿವರಗಳನ್ನು ನವೀಕರಿಸಿ,1,ನಿಮ್ಮ ಪಾರ್ಸಲ್ ಬಾಕಿ ಉಳಿದಿದೆ. ಪಾವತಿ ವಿವರಗಳನ್ನು ನವೀಕರಿಸಿ,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
कार सर्व्हिस उद्या सकाळी 10 वाजता,0,कार सर्व्हिस उद्या सकाळी 10 वाजता,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
బస్ టికెట్ బుక్ చేసాను,0,బస్ టికెట్ బుక్ చేసాను,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
आयसीआयसीआय: कार्ड ब्लॉक होईल। री-अॅक्टिव्हेट करा,1,आयसीआयसीआय: कार्ड ब्लॉक होईल। री-अॅक्टिव्हेट करा,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
এসবিআই সতর্কতা: KYC আপডেট জরুরি। 24 ঘণ্টার মধ্যে করুন,1,এসবিআই সতর্কতা: kyc আপডেট জরুরি। 24 ঘণ্টার মধ্যে করুন,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0
అమ్మ ఫోన్ చేసింది,0,అమ్మ ఫోన్ చేసింది,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ଆଜି ରାତିରେ ରେଷ୍ଟୁରାଣ୍ଟରେ ସାକ୍ଷାତ ହେବା,0,ଆଜି ରାତିରେ ରେଷ୍ଟୁରାଣ୍ଟରେ ସାକ୍ଷାତ ହେବା,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
মাকে ফোন কৰিছিল,0,মাকে ফোন কৰিছিল,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Appointment confirmed with Dr. Sharma on 20th Feb at 3 PM,0,appointment confirmed with dr. sharma on 20th feb at 3 pm,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0
त्या फाइल्स पाठवू शकाल का?,0,त्या फाइल्स पाठवू शकाल का?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
पॅकेज डिलिव्हर झालं,0,पॅकेज डिलिव्हर झालं,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
